鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段219號十二樓,27.63,住,,,1080418,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060220,180.18,3,2,2,有,有,有,23000,128,坡道平面,31.8,0,1.起租日5月1日2.全室冷氣窗廉3.曬衣架,RPSQMLQLMHOFFEF86CC
三重區,建物,新北市三重區正義北路66號八樓,0.0,商,,,1080416,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0810910,261.17,4,2,2,有,無,有,58000,222,,0.0,0,,RPSNMLQLMHOFFGF76CC
三重區,建物,新北市三重區三和路四段１７９之１號,0.0,其他,,,1080404,土地0建物1車位0,見其他登記事項,4,店面(店鋪),商業用,加強磚造,0570510,166.0,3,2,2,有,無,無,100000,602,,0.0,0,,RPWPMLQLMHOFFGF37CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段148巷93號1樓,59.48,住,,,1080426,土地1建物1車位1,一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,85.42999999999999,2,2,2,有,有,有,17000,199,坡道平面,30.89,0,,RPTNMLRLMHOFFEF76CC
新莊區,房地(土地+建物),新北市新莊區中原東路113號3樓,7.8,商,,,1080410,土地1建物1車位0,三層,18,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040429,59.56,0,0,0,無,有,無,18500,311,,0.0,0,含管理費、稅金或水電等費用。；,RPQNMLRLMHOFFBF78CC
五股區,房地(土地+建物),新北市五股區凌雲路一段116巷2弄2之1號1樓,35.23,住,,,1080421,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0880320,161.77,0,1,1,有,無,無,20000,124,,0.0,0,,RPRNMLRLMHOFFBF88CC
新莊區,房地(土地+建物)+車位,新北市新莊區立信三街32號7樓,14.73,住,,,1080422,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941014,130.87,2,2,2,有,有,有,24000,183,坡道平面,0.0,0,含管理費、稅金或水電等費用。；,RPSNMLRLMHOFFBF98CC
新莊區,房地(土地+建物),新北市新莊區中平路152巷47弄22號3樓,6.34,住,,,1080424,土地1建物1車位0,三層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070921,44.5,1,0,1,有,有,有,22000,494,,0.0,0,含管理費、稅金或水電等費用。；,RPTNMLRLMHOFFBF09CC
五股區,房地(土地+建物),新北市五股區新城一路77號9樓,14.96,工,,,1080425,土地1建物1車位0,九層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980824,70.36,2,2,1,有,有,有,16000,227,,0.0,0,含管理費、稅金或水電等費用。；,RPUNMLRLMHOFFBF56CC
三峽區,建物,新北市三峽區大德路２９２之１號九樓,0.0,住,,,1080414,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001101,114.34,3,2,2,有,有,有,25000,219,,0.0,0,租金含管理費,RPSNMLRLMHOFFIF07CC
汐止區,建物,新北市汐止區樟樹二路１０６巷１４號,0.0,住,,,1080415,土地0建物1車位0,一層,6,店面(店鋪),商業用,鋼筋混凝土造,0840711,83.09,0,1,1,有,有,有,30000,361,,0.0,0,含增建或未登記建物。；,RPRNMLRLMHOFFDF09CC
永和區,建物,新北市永和區永和路二段２３１巷１６號四樓,0.0,住,,,1080414,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810502,97.09,3,2,2,有,有,有,22000,227,,0.0,0,,RPSNMLRLMHOFFHF96CC
林口區,房地(土地+建物)+車位,新北市林口區南勢二街362號5樓,32.12,住,,,1080427,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971212,141.65,2,2,1,有,有,有,18000,127,坡道平面,0.0,0,不含管理費,RPQPMLSLMHOFFBF09CC
林口區,房地(土地+建物)+車位,新北市林口區南勢街240號7樓,31.57,住,,,1080421,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971111,137.48,2,2,1,有,有,有,18000,131,坡道平面,0.0,0,含管理費,RPRPMLSLMHOFFBF56CC
三重區,建物,新北市三重區重新路四段２１４巷１０之１號六樓,0.0,住,,,1080416,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051208,150.1,3,2,2,有,無,有,29000,193,,0.0,0,,RPSNMLSLMHOFFGF96CC
三重區,建物,新北市三重區環河南路６號八樓之一,0.0,住,,,1080416,土地0建物1車位0,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0860428,34.03,1,1,1,有,有,有,10000,294,,0.0,0,,RPTNMLSLMHOFFGF07CC
蘆洲區,建物,新北市蘆洲區中興街８號,0.0,住,,,1080412,土地0建物1車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0740513,92.93,0,2,1,有,無,無,30000,323,,0.0,0,,RPVNMLTLMHOFFGF37CC
三重區,建物,新北市三重區正義北路154號5樓之2,0.0,商,,,1080427,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0851007,173.97,3,2,2,有,有,有,35000,201,,0.0,0,含管理費、稅金或水電等費用。；,RPTOMLTLMHOFFGF27CC
三重區,建物,新北市三重區自強路三段１１０巷７號三樓之一,0.0,住,,,1080414,土地0建物1車位0,三層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,1021220,57.980000000000004,1,1,1,有,有,有,16000,276,,0.0,0,租金含管理費,RPVOMLTLMHOFFGF47CC
蘆洲區,建物,新北市蘆洲區中正路２４３巷５號五樓之一,0.0,住,,,1080414,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050914,90.92,2,2,1,有,有,有,25000,275,,0.0,0,租金含管理費,RPPPMLTLMHOFFGF96CC
蘆洲區,建物,新北市蘆洲區復興路340巷4號七樓,0.0,住,,,1080427,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840826,32.71,1,0,1,有,無,有,8500,260,,0.0,0,部分租賃,RPTPMLTLMHOFFGF37CC
淡水區,建物,新北市淡水區濱海路一段306巷9弄43號十五樓,0.0,住,,,1080417,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020902,116.75,3,2,2,有,有,有,16200,139,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18000，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為16200。,RPQOMLTLMHOFFEF76CC
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷79號十四樓,22.49,住,,,1080427,土地1建物1車位1,十四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,175.53,3,2,2,有,有,無,21000,120,坡道平面,26.54,0,,RPPQMLTLMHOFFEF86CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷9弄5號四樓,27.72,住,,,1080428,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010806,166.89,4,2,2,有,無,有,28500,171,坡道平面,28.17,0,,RPXQMLTLMHOFFEF67CC
新莊區,建物,新北市新莊區天泉二街５之３號,0.0,住,,,1080408,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640203,93.94,2,2,1,有,無,有,14000,149,,0.0,0,,RPQOMLTLMHOFFBF09CC
林口區,房地(土地+建物),新北市林口區仁愛路二段518號4樓之1,12.76,商,,,1080413,土地1建物1車位0,四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,94.91999999999999,2,2,1,有,有,有,20000,211,,0.0,0,,RPOQMLTLMHOFFBF09CC
新莊區,建物,新北市新莊區龍安路５１０號六樓,0.0,其他,,,1080415,土地0建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890728,228.75,3,2,2,有,有,有,30000,131,坡道平面,0.0,0,租金含管理費，車位面積無法分算,RPSTMLTLMHOFFBF17CC
新莊區,房地(土地+建物)+車位,新北市新莊區五工三路94巷10號4樓,22.29,,工業區,丁種建築用地,1080415,土地1建物1車位1,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810311,91.58999999999999,4,2,2,有,無,有,18000,197,坡道平面,0.0,0,,RPVUMLTLMHOFFBF57CC
新莊區,建物,新北市新莊區公園路１２９號十二樓之八,0.0,其他,,,1080408,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911127,83.62,3,2,1,有,有,有,20000,239,,0.0,0,,RPOVMLTLMHOFFBF96CC
中和區,建物,新北市中和區復興路２６８號十四樓之二十一,0.0,其他,,,1080414,土地0建物1車位0,十四層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0870216,29.15,1,0,1,有,有,有,10000,343,,0.0,0,租金含管理費,RPSNMLTLMHOFFHF17CC
永和區,建物,新北市永和區環河西路二段２４５之２號十八樓之四,0.0,住,,,1080416,土地0建物1車位0,十八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910613,75.84,2,2,1,有,有,有,23000,303,,0.0,0,租金含管理費,RPXNMLTLMHOFFHF67CC
中和區,建物,新北市中和區中興街266巷14號2樓,0.0,住,,,1080331,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800906,102.82000000000001,3,2,2,有,有,無,16000,156,,0.0,0,,RPOOMLTLMHOFFHF86CC
中和區,房地(土地+建物)+車位,新北市中和區板南路190號1樓,12.71,住,,,1080403,土地1建物1車位1,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0981118,93.24,0,0,0,無,有,無,30500,327,升降機械,19.46,0,,RPPOMLTLMHOFFHF96CC
永和區,建物,新北市永和區福和路125巷2號4樓,0.0,商,,,1080401,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0610601,69.3,2,1,1,有,無,無,14000,202,,0.0,0,,RPQOMLTLMHOFFHF07CC
中和區,建物,新北市中和區圓通路２５０號四樓,0.0,住,,,1080416,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1010829,109.58,2,2,1,有,有,有,22000,201,,0.0,0,,RPROMLTLMHOFFHF17CC
中和區,建物,新北市中和區和平街2巷5弄4號1樓,0.0,住,,,1080402,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720509,88.27,3,1,1,有,無,無,19500,221,,0.0,0,,RPSOMLTLMHOFFHF27CC
永和區,建物,新北市永和區得和路123號2樓,0.0,住,,,1080406,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0701229,87.53,3,1,1,有,無,無,16000,183,,0.0,0,,RPTOMLTLMHOFFHF37CC
永和區,建物,新北市永和區仁愛路95號18樓,0.0,住,,,1080403,土地0建物1車位0,十八層,25,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1021008,154.46,3,2,2,有,無,無,40500,262,,0.0,0,,RPUOMLTLMHOFFHF47CC
中和區,房地(土地+建物)+車位,新北市中和區安和路171號9樓,24.52,住,,,1080406,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0920115,220.8,4,2,2,有,無,無,40000,181,坡道平面,34.03,0,,RPVOMLTLMHOFFHF57CC
永和區,建物,新北市永和區中興街１０巷２６號五樓,0.0,住,,,1080416,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661219,169.06,4,2,2,有,無,有,30000,177,,0.0,0,,RPWOMLTLMHOFFHF67CC
鶯歌區,建物,新北市鶯歌區三鶯路29巷16號5樓,0.0,,一般農業區,甲種建築用地,1080422,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840815,72.75,2,1,1,有,有,有,12000,165,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為13333，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為12000。,RPTNMLTLMHOFFIF37CC
板橋區,建物,新北市板橋區南雅東路1之15號13樓,0.0,住,,,1080319,土地0建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960809,95.87,2,1,1,有,有,有,24000,250,坡道平面,29.5,0,,RPSNMLTLMHOFFAF66EC
永和區,建物,新北市永和區安樂路94號10樓之1,0.0,住,,,1080402,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070516,91.82,2,2,1,有,有,有,28000,305,,0.0,0,,RPWPMLKMMHOFFHF96CC
汐止區,建物,新北市汐止區樟樹一路130號1樓,0.0,住,,,1080430,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0810814,103.35,0,0,0,無,有,無,55000,532,,0.0,0,,RPWPMLKMMHOFFDF66DC
五股區,建物,新北市五股區五權七路61號4樓,0.0,,工業區,丁種建築用地,1080419,土地0建物1車位1,四層,6,廠辦,見其他登記事項,鋼筋混凝土造,0790331,632.33,0,0,0,無,無,無,125000,198,坡道平面,0.0,0,,RPROMLKMMHOFFBF38CC
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段20巷23號11樓之5,12.6,住,,,1080430,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830530,104.08,2,2,1,有,有,有,17000,163,坡道平面,0.0,0,含管理費、稅金或水電等費用。；,RPPSMLKMMHOFFBF58CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷9弄39號9樓,20.78,住,,,1080428,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020902,121.05,3,2,2,有,有,無,18000,149,坡道平面,25.69,0,,RPQSMLKMMHOFFEF98CC
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段199號5樓,21.41,住,,,1080427,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031008,106.83000000000001,2,2,1,有,有,無,17500,164,坡道平面,25.03,0,,RPRSMLKMMHOFFEF09CC
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路二段83號十八樓,26.08,住,,,1080430,土地1建物1車位1,十八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970917,182.72,3,2,2,有,有,有,26000,142,坡道平面,20.49,0,,RPWTMLKMMHOFFEF07CC
板橋區,建物,新北市板橋區漢生西路58巷20號1樓,0.0,住,,,1080424,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,68.75,3,2,1,有,無,有,14400,209,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為16000，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為14400。,RPRNMLLJNHOFFAF08CC
新莊區,建物,新北市新莊區三和路8之9號,0.0,住,,,1080409,土地0建物1車位0,二層,3,農舍,農舍,鋼筋混凝土造,0780221,182.75,5,2,2,有,無,無,18000,,,0.0,0,,RPTOMLLJNHOFFBF58DC
汐止區,房地(土地+建物),新北市汐止區大同路三段６１９號２６樓之８,3.91,住,,,1080419,土地1建物1車位0,二十六層,32,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,41.71,1,1,1,有,有,有,9500,228,,0.0,0,含管理費每坪45元。,RPQNMLLJNHOFFDF48EC
汐止區,房地(土地+建物)+車位,新北市汐止區大同路三段６１３號３２樓之７,4.04,住,,,1080429,土地1建物1車位1,三十二層,33,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,84.67,3,1,1,有,有,無,13000,238,坡道平面,42.69,3000,1.含坡道平面式車位及管理費每坪50元。,RPRNMLLJNHOFFDF58EC
汐止區,房地(土地+建物),新北市汐止區大同路三段６２１號１７樓之３,3.97,住,,,1080419,土地1建物1車位0,十七層,32,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,41.47,1,1,1,有,有,有,8500,205,,0.0,0,含管理費每坪45元。,RPSNMLLJNHOFFDF68EC
中和區,建物,新北市中和區景平路150號2樓之6,0.0,住,,,1080403,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1020813,43.74,0,0,0,無,有,有,16000,366,,0.0,0,,RPSNMLLJNHOFFHF88CC
永和區,建物,新北市永和區警光街36號2樓,0.0,住,,,1080427,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640419,81.05,2,1,1,有,無,有,16200,200,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18000，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為16200。,RPTNMLLJNHOFFHF98CC
三峽區,建物,新北市三峽區大觀路１２之６號十樓,0.0,住,,,1080409,土地0建物1車位1,十層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060525,181.76,3,2,2,有,有,有,27000,149,坡道平面,29.38,0,租金含管理費,RPPNMLLJNHOFFIF68CC
鶯歌區,建物,新北市鶯歌區國中街57號12樓,0.0,住,,,1080501,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071012,90.14,2,1,1,有,有,有,14000,155,,0.0,0,,RPUNMLMJNHOFFIF66CC
三峽區,建物,新北市三峽區大學路170之1號3樓,30.0,住,,,1080427,土地0建物1車位1,三層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071018,153.39,3,2,2,有,有,有,18000,117,坡道平面,36.82,0,,RPUPMLMJNHOFFIF86CC
板橋區,建物,新北市板橋區四川路二段241號10樓之1,0.0,住,,,1080322,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,29.490000000000002,1,1,1,有,有,有,11350,385,,0.0,0,此物件加入新北市社會住宅包租代管試辦計畫，評定市價租金為＄12611元，選擇代租代管方案打9折，簽約租賃契約租金為＄11350元撤銷原申報書序號C1FA10803250029,RPOQMLMJNHOFFAF38EC
汐止區,房地(土地+建物),新北市汐止區大同路二段239號19樓,6.68,住,,,1080407,土地1建物1車位0,十九層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001223,67.35,1,1,1,有,有,有,19000,282,,0.0,0,,RPWNMLMJNHOFFDF98CC
汐止區,房地(土地+建物),新北市汐止區水源路二段72巷9弄5號3樓,31.77,住,,,1080408,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830606,125.6,3,2,2,有,無,無,18000,143,,0.0,0,,RPUOMLMJNHOFFDF88CC
汐止區,房地(土地+建物)+車位,新北市汐止區大同路二段245之1號4樓,6.88,住,,,1080409,土地1建物1車位1,四層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001223,89.01,2,1,1,有,有,有,25000,281,坡道平面,19.76,0,,RPVOMLMJNHOFFDF98CC
汐止區,房地(土地+建物),新北市汐止區大同路二段241號10樓,6.15,住,,,1080422,土地1建物1車位0,十層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001223,68.69,1,1,1,有,有,有,18000,262,,0.0,0,,RPWOMLMJNHOFFDF09CC
汐止區,房地(土地+建物),新北市汐止區大同路二段312巷4號9樓,11.03,住,,,1080422,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841216,100.47,3,2,2,有,有,無,18000,179,,0.0,0,,RPXOMLMJNHOFFDF56CC
永和區,建物,新北市永和區自強街8巷2號,0.0,商,,,1080419,土地0建物0車位0,全,5,透天厝,商業用,鋼筋混凝土造,0670729,24.55,1,0,1,有,無,有,8300,338,,0.0,0,部分租賃,RPPPMLMJNHOFFHF88CC
永和區,建物,新北市永和區自強街8巷2號,0.0,商,,,1080501,土地0建物0車位0,全,5,透天厝,商業用,鋼筋混凝土造,0670729,24.55,1,0,1,有,無,有,10000,407,,0.0,0,部分租賃,RPRPMLMJNHOFFHF09CC
永和區,建物,新北市永和區自強街8巷2號,0.0,商,,,1080424,土地0建物0車位0,全,5,透天厝,商業用,鋼筋混凝土造,0670729,24.55,1,0,1,有,無,有,10000,407,,0.0,0,部分租賃,RPTPMLMJNHOFFHF66CC
永和區,建物,新北市永和區自強街8巷2號,0.0,商,,,1080425,土地0建物0車位0,全,5,透天厝,商業用,鋼筋混凝土造,0670729,24.55,1,0,1,有,無,有,10000,407,,0.0,0,部分租賃,RPUPMLMJNHOFFHF76CC
中和區,建物,新北市中和區和平街７之２號,0.0,其他,,,1080417,土地0建物1車位0,見其他登記事項,19,店面(店鋪),見其他登記事項,見其他登記事項,1000415,134.75,0,2,1,有,有,無,50000,371,,0.0,0,租金含管理費,RPVPMLMJNHOFFHF86CC
永和區,建物,新北市永和區民治街４８號三樓,0.0,住,,,1080417,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0610209,100.02,5,2,2,有,無,無,19000,190,,0.0,0,,RPWPMLMJNHOFFHF96CC
新店區,建物,新北市新店區中興路二段201號二樓之十三,0.0,住,,,1080228,土地0建物1車位0,二層,17,套房(1房1廳1衛),住家用,鋼骨混凝土造,0900629,38.68,0,0,1,有,有,無,11000,284,,0.0,0,1.此物件為套房，客廳房間未隔間2.原申報序號C1FC10803210009,RPQOMLMJNHOFFCF38CC
新店區,房地(土地+建物),新北市新店區中正路560巷8號1樓,78.61,工,,,1080227,土地1建物1車位0,一層,5,廠辦,工業用,鋼筋混凝土造,0690904,272.29,0,0,0,無,無,無,82000,301,,0.0,0,,RPXOMLMJNHOFFCF09CC
新店區,建物,新北市新店區吉祥街９巷１７號二樓,0.0,其他,,,1080416,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780202,136.87,4,2,2,有,有,有,16500,121,,0.0,0,,RPTPMLMJNHOFFCF78CC
新莊區,建物,新北市新莊區中平路１５２巷４７弄２２號七樓,0.0,住,,,1080411,土地0建物1車位0,七層,11,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070921,44.5,1,0,1,有,有,有,17000,382,,0.0,0,租金含管理費,RPSTMLMJNHOFFBF98CC
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路158之2號2樓,23.87,住,,,1080327,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070521,100.18,3,1,1,有,有,有,18000,180,坡道平面,27.24,0,,RPRNMLMJNHOFFEF58CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段338號十六樓,8.07,商,,,1080318,土地1建物1車位1,十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,106.23,2,1,2,有,無,有,12000,113,坡道平面,0.0,0,,RPUNMLMJNHOFFEF88CC
淡水區,建物,新北市淡水區新巿三路二段249號5樓,0.0,商,,,1080407,土地0建物1車位1,五層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,104.66,2,1,1,有,有,有,13000,124,坡道機械,15.23,0,,RPUQMLMJNHOFFEF56CC
淡水區,房地(土地+建物),新北市淡水區學府路130號1樓,34.06,住,,,1080429,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0800314,234.06,0,0,0,無,有,無,60000,256,,0.0,0,,RPWRMLMJNHOFFEF86CC
三重區,建物,新北市三重區重陽路二段53號二樓,0.0,住,,,1080411,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650113,23.25,1,0,1,有,無,有,10500,452,,0.0,0,部分租賃,RPPQMLMJNHOFFGF88CC
三重區,建物,新北市三重區重陽路二段53號二樓,0.0,住,,,1080413,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650113,23.25,1,0,1,有,無,有,9900,426,,0.0,0,部分租賃,RPVQMLMJNHOFFGF86CC
三重區,建物,新北市三重區力行路二段8號,0.0,工,,,1080424,土地0建物0車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0781026,23.76,1,0,1,有,無,有,8800,370,,0.0,0,部分租賃,RPWQMLMJNHOFFGF96CC
蘆洲區,建物,新北市蘆洲區長安街１９４巷３１弄１號,0.0,住,,,1080408,土地0建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,0771231,102.2,0,1,1,有,無,無,35000,342,,0.0,0,,RPORMLMJNHOFFGF88CC
蘆洲區,建物,新北市蘆洲區長興路１９１號六樓,0.0,商,,,1080411,土地0建物1車位1,六層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050818,111.22,2,2,1,有,有,有,27000,243,塔式車位,15.21,0,租金含管理費,RPPRMLMJNHOFFGF98CC
蘆洲區,建物,新北市蘆洲區中央路７１巷１２號四樓,0.0,商,,,1080418,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690619,62.0,2,1,1,有,無,有,10000,161,,0.0,0,,RPPNMLNJNHOFFGF68CC
三重區,建物,新北市三重區力行路二段136巷30弄7號3樓,0.0,住,,,1080426,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820417,94.38,2,2,1,有,有,有,16200,172,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18000，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為16200。,RPSOMLNJNHOFFGF09CC
三重區,建物,新北市三重區自強路1段220巷10號,0.0,住,,,1080430,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660903,14.67,1,0,1,有,無,有,8500,579,,0.0,0,部分租賃,RPUOMLNJNHOFFGF66CC
三重區,建物,新北市三重區仁愛街82巷18號五樓,0.0,住,,,1080430,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680502,24.25,1,0,1,有,無,有,6000,247,,0.0,0,部分租賃,RPWOMLNJNHOFFGF86CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段330號25樓,10.66,商,,,1080429,土地1建物1車位1,二十五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,149.84,3,2,2,有,無,有,17000,113,坡道平面,30.84,0,,RPPPMLNJNHOFFEF68CC
淡水區,房地(土地+建物),新北市淡水區下圭柔山114-3號,165.3,工,,,1080406,土地1建物1車位0,一層,2,倉庫,工業用,加強磚造,0630104,165.3,0,0,0,無,無,無,15000,,,0.0,0,,RPVRMLNJNHOFFEF86CC
