編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLTKLHOFFEP47CA,25,124.79,住商用,加強磚造,82年10月14日,三層,一層 二層 三層 陽台
RPSNMLTKLHOFFEP47CA,25,124.79,住商用,加強磚造,82年10月14日,三層,一層 二層 三層 陽台
RPWNMLOKLHOFFAP96CA,1,191.44,停車空間、住宅,鋼筋混凝土造,107年6月20日,四層,一層 二層 三層 四層 陽台
RPQNMLOJLHOFFBP09DA,24,72.20,住家用,鋼筋混凝土造,84年3月16日,十二層,十二層 陽台
RPQNMLOJLHOFFBP09DA,24,39.31,共有部份,鋼筋混凝土造,84年3月16日,,
RPQNMLRLKHOFFAP76DA,26,237.12,住家用,鋼筋混凝土造,82年1月18日,四層,一層 二層 三層 四層 陽台 騎樓
RPSNMLQLKHOFFCP17EA,31,178.53,住家用,加強磚造,77年4月14日,二層,一層 二層
RPSNMLLKLHOFFBP98CA,,168.60,住家用,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台
RPTNMLLKLHOFFBP09CA,,173.19,住宅、樓梯間,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLQLKHOFFAP86CA,22,87.58,住家用,鋼筋混凝土造,86年3月21日,十三層,六層
RPTNMLQLKHOFFAP86CA,22,13.43,共有部份,鋼筋混凝土造,86年3月21日,十三層,
RPTNMLQLKHOFFAP86CA,22,13.34,共有部份,鋼筋混凝土造,86年3月21日,十三層,
RPUNMLLKLHOFFBP56CA,,167.66,住家用,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台
RPVNMLPLKHOFFAP96CA,22,28.10,住家用,鋼筋混凝土造,86年5月15日,十六層,九層
RPVNMLPLKHOFFAP96CA,22,4.42,共有部份,鋼筋混凝土造,86年5月15日,十六層,
RPVNMLPLKHOFFAP96CA,22,9.24,共有部份,鋼筋混凝土造,86年5月15日,十六層,
RPRNMLSJLHOFFAP76CA,26,3.17,住家用,鋼筋混凝土造,82年7月25日,二層,一層 二層 陽台 電梯樓梯間
RPRNMLSJLHOFFAP76CA,26,171.72,住家用,鋼筋混凝土造,82年7月21日,四層,一層 二層 三層 四層 陽台 電梯樓梯間
RPSNMLTKLHOFFDP37CA,,186.13,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLTKLHOFFDP47CA,,178.92,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLPJLHOFFAP88CA,14,160.59,住家用,鋼筋混凝土造,94年5月10日,三層,一層 二層 三層 陽台 平台 雨遮
RPXNMLPJLHOFFAP07CA,25,84.11,住家用,鋼筋混凝土造,83年1月5日,十一層,三層 陽台
RPXNMLPJLHOFFAP07CA,25,11.47,共有部份,鋼筋混凝土造,83年1月5日,十一層,
RPXNMLPJLHOFFAP07CA,25,9.86,共有部份,鋼筋混凝土造,83年1月5日,十一層,
RPXNMLPJLHOFFAP07CA,25,8.86,停車空間,鋼筋混凝土造,83年1月5日,十一層,地下層
RPUNMLQLLHOFFEP47CA,43,109.14,住商用,加強磚造,65年3月30日,二層,一層 二層 騎樓
RPPNMLTJLHOFFFP17CA,41,165.16,住宅,加強磚造,67年3月15日,二層,一層 二層
RPQNMLOJLHOFFAP98DA,9,333.72,住家用,鋼筋混凝土造,98年10月5日,三層,一層 二層 三層 陽台 電梯樓梯間
RPPNMLRJLHOFFAP56DA,37,195.51,住商用,ＲＣ構造,71年2月28日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPQNMLMKLHOFFDP09CA,39,118.51,住商用,加強磚造,69年7月5日,二層,一層 二層 騎樓
RPQNMLOJLHOFFCP09CA,25,136.38,住家用,鋼筋混凝土造,82年8月20日,三層,一層 二層 三層
RPVNMLTKLHOFFDP67CA,,176.42,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPWNMLTKLHOFFDP77CA,,176.42,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPUNMLTKLHOFFDP57CA,,176.42,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLTKLHOFFDP87CA,,183.15,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPPOMLPJLHOFFAP98CA,24,88.47,住家用,鋼筋混凝土造,84年3月30日,九層,七層 陽台
RPPOMLPJLHOFFAP98CA,,12.61,共有部份,鋼筋混凝土造,,九層,
RPPOMLPJLHOFFAP98CA,24,12.15,共有部份,鋼筋混凝土造,84年3月30日,十五層,
RPTNMLPJLHOFFAP66CA,15,248.58,住宅、車庫,鋼筋混凝土造,92年8月4日,四層,一層 二層 三層 四層 陽台 屋頂突出物
