編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLOJLHOFFAH38CA,2,16.12,本共有部分之項目有附屬（管委會使用空間、梯間、機房、水箱）等４項。,鋼筋混凝土造,105年11月2日,十五層,
RPTNMLOJLHOFFAH38CA,2,43.04,本共有部分之項目有附屬（停車空間、防空避難室兼停車空間）等２項。,鋼筋混凝土造,105年11月2日,十五層,
RPROMLNKKHOFFDH48CA,2,99.03,住家用,鋼筋混凝土造,105年9月1日,十五層,十一層 陽台
RPROMLNKKHOFFDH48CA,2,96.13,本共有部分之項目有集合住宅（附屬防空避難室兼停車空間、消防泵浦室、蓄水池、梯間、附屬污水兼雨水回收機房、機房、附屬停車空間、台電配電場所、附屬電信室、發電機房、電錶室、垃圾冷藏室、附屬公共服務空間、開放空間）等十四項,鋼筋混凝土造,105年9月1日,十五層,
RPROMLNKKHOFFDH48CA,2,22.46,集合住宅、集合住宅（附屬梯間、附屬水箱、機房、梯間）,鋼筋混凝土造,105年9月1日,十五層,
RPPNMLNKKHOFFEH28CA,10,305.05,住宅、樓梯間,鋼筋混凝土造,97年8月22日,二層,一層 二層 陽台 屋頂突出物 雨遮
RPSNMLQKKHOFFDH78CA,38,98.52,住家用,加強磚造,69年8月12日,二層,一層 二層 電梯樓梯間
RPQNMLSKKHOFFEH88CA,20,194.80,停車空間、住宅、樓梯間,鋼筋混凝土造,88年4月22日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 見其他登記事項
RPQPMLPLKHOFFEH88CA,24,252.47,停車場、住宅,鋼筋混凝土造,83年8月11日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLSKKHOFFAH78CA,1,81.45,住家用,鋼筋混凝土造,107年5月15日,十一層,八層 陽台 雨遮
RPTNMLSKKHOFFAH78CA,1,60.46,本共有部分之項目有：附屬管委會使用空間、車道、梯間、附屬公共服務空間、停車空間、汙水雨水機房、消防泵浦室、發電機房、防空避難室兼停車空間、台電配電場所、電信室、垃圾冷藏室、蓄水池等１３項。,鋼筋混凝土造,107年5月15日,十一層,
RPTNMLSKKHOFFAH78CA,1,21.62,本共有部分之項目有：梯間、水箱、機械室等３項。,鋼筋混凝土造,107年5月15日,十一層,
RPQNMLKLKHOFFFH28CA,11,47.32,住家用,鋼筋混凝土造,97年4月25日,十五層,十一層 陽台 雨遮
RPQNMLKLKHOFFFH28CA,11,9.98,共有部份,鋼筋混凝土造,97年4月25日,,
RPQNMLKLKHOFFFH28CA,11,13.48,共有部份,鋼筋混凝土造,97年4月25日,十五層,
RPPNMLKLKHOFFGH28CA,37,116.84,住家用,加強磚造,70年12月30日,二層,一層 二層 騎樓
RPPNMLPJLHOFFAH08CA,24,102.08,住商用,鋼筋混凝土造,83年7月13日,十層,一層 平台 雨遮
RPPNMLPJLHOFFAH08CA,24,42.57,共有部份,鋼筋混凝土造,83年7月13日,十層,
RPVNMLOJLHOFFBH68CA,,63.79,集合住宅,鋼筋混凝土造,107年8月22日,十三層,十一層 陽台 雨遮
RPVNMLOJLHOFFBH68CA,,62.10,本共有部分之項目有：防空避難室兼停車空間、停車空間、樓梯間、機房、水箱、雨水機房、污水機房、消防機房、垃圾暫存空間、受電箱、台電配電場所、發電機房、電信機房、管委會使用空間、門廳、梯廳、電梯機房、自來水箱、消防水箱等十九項。,鋼筋混凝土造,107年8月22日,十三層,
RPTNMLMKKHOFFHH88CA,15,114.77,住家用,鋼筋混凝土造,92年8月21日,十四層,三層 陽台
RPTNMLMKKHOFFHH88CA,15,21.60,共有部份,鋼筋混凝土造,92年8月21日,十四層,
RPTNMLMKKHOFFHH88CA,15,28.63,共有部份,鋼筋混凝土造,92年8月21日,十四層,
RPXOMLPJLHOFFAH98CA,24,3.31,共有部份,鋼筋混凝土造,83年8月3日,十六層,
RPXOMLPJLHOFFAH98CA,24,115.75,住家用,鋼筋混凝土造,83年8月3日,十六層,十一層 陽台
RPXOMLPJLHOFFAH98CA,22,8.60,共有部份,鋼筋混凝土造,85年8月3日,十六層,
RPXOMLPJLHOFFAH98CA,24,26.56,防空避難室．停車場,鋼筋混凝土造,83年8月3日,十六層,地下二層
RPRNMLKLKHOFFBH97CA,16,107.05,住家用,鋼筋混凝土造,91年11月14日,十四層,四層 陽台
RPRNMLKLKHOFFBH97CA,16,22.01,共有部份,鋼筋混凝土造,91年11月14日,十四層,
RPRNMLKLKHOFFBH97CA,16,43.42,共有部份,鋼筋混凝土造,91年11月14日,十四層,
RPPOMLSJLHOFFAH48CA,14,54.34,住家用,鋼筋混凝土造,93年9月15日,九層,九層 陽台
RPPOMLSJLHOFFAH48CA,14,48.36,共有部份,鋼筋混凝土造,93年9月15日,九層,
RPPOMLSJLHOFFAH48CA,14,14.10,共有部份,鋼筋混凝土造,93年9月15日,九層,
RPRNMLNKKHOFFHH88DA,24,68.34,住家用,鋼筋混凝土造,84年1月26日,十九層,十四層 陽台
RPRNMLNKKHOFFHH88DA,24,6.66,共有部份,鋼筋混凝土造,84年1月26日,十九層,
RPSOMLOKLHOFFAH68EA,17,123.89,住家用,鋼筋混凝土造,91年5月2日,九層,四層 陽台
RPSOMLOKLHOFFAH68EA,17,68.92,共有部份,鋼筋混凝土造,91年5月2日,九層,
RPSOMLOKLHOFFAH68EA,17,15.71,共有部份,鋼筋混凝土造,91年5月2日,九層,
RPSOMLOKLHOFFAH68EA,17,4.12,活動中心,鋼筋混凝土造,91年5月2日,九層,一層
RPSOMLOKLHOFFAH68EA,17,.17,共有部份,鋼筋混凝土造,91年5月2日,九層,
RPSOMLOKLHOFFAH68EA,17,.68,共有部份,鋼筋混凝土造,91年5月2日,九層,
RPOPMLQLLHOFFAH68EA,39,63.32,商業用,鋼筋混凝土造,68年9月3日,四層,一層 騎樓
RPPNMLSKKHOFFFH88CA,4,91.14,住家用,鋼筋混凝土造,104年6月9日,十五層,二層 陽台
RPPNMLSKKHOFFFH88CA,4,71.49,共有部分之項目有：停車空間、防空避難室兼停車空間、公共服務空間、梯間、機械室、水箱等計六項,鋼筋混凝土造,104年6月9日,十五層,
RPQPMLKKNHOFFBH48EA,,61.72,工業社區社區住宅,鋼筋混凝土造,107年9月13日,五層,二層 陽台 雨遮
RPQPMLKKNHOFFBH48EA,,.23,本共有部分之項目有：停車空間及電信室等二項。,鋼筋混凝土造,107年9月13日,五層,
RPQPMLKKNHOFFBH48EA,,10.63,本共有部分之項目有：樓梯間、梯廳及機房等三項。,鋼筋混凝土造,107年9月13日,五層,
RPOOMLNLKHOFFEH58EA,23,194.32,住商用,鋼筋混凝土造、加強磚造,85年1月15日,二層,一層 二層 陽台
RPVNMLQJLHOFFEH56CA,33,102.41,住家用,加強磚造,75年5月30日,三層,一層 二層 三層 陽台 騎樓
RPXNMLKLKHOFFFH98CA,22,26.46,住家用,鋼筋混凝土造,85年8月3日,十七層,七層 陽台
RPXNMLKLKHOFFFH98CA,22,26.46,住家用,鋼筋混凝土造,85年8月3日,十七層,七層 陽台
RPXNMLKLKHOFFFH98CA,22,5.61,共有部份,鋼筋混凝土造,85年8月3日,十七層,
RPXNMLKLKHOFFFH98CA,22,5.61,共有部份,鋼筋混凝土造,85年8月3日,十七層,
RPXNMLKLKHOFFFH98CA,22,2.33,共有部份,鋼筋混凝土造,85年8月3日,十七層,
RPXNMLKLKHOFFFH98CA,22,2.33,共有部份,鋼筋混凝土造,85年8月3日,十七層,
RPOOMLTKLHOFFAH78EA,38,28.08,辦公室,鋼筋混凝土造,70年6月22日,六層,二層
RPOOMLTKLHOFFAH78EA,38,8.83,共有部份,鋼筋混凝土造,70年6月22日,六層,
RPRNMLOKKHOFFAH38EA,37,106.66,住家用,鋼筋混凝土造,70年12月21日,四層,三層 陽台
RPPNMLKKNHOFFAH08EA,36,84.48,住家用,鋼筋混凝土造,71年11月2日,四層,三層
RPPNMLKKNHOFFAH08EA,36,3.62,共有部份,鋼筋混凝土造,71年11月2日,四層,
RPQNMLOKKHOFFBH38EA,27,97.55,住家用,鋼筋混凝土造,81年6月26日,八層,二層 陽台
RPQNMLOKKHOFFBH38EA,27,15.31,共有部份,鋼筋混凝土造,81年6月26日,八層,
RPQNMLOKKHOFFBH38EA,27,5.12,共有部份,鋼筋混凝土造,81年6月26日,八層,
RPTNMLSKKHOFFHH96DA,37,83.13,住家用,鋼筋混凝土造,70年7月20日,五層,四層
RPUNMLSKKHOFFHH07DA,11,23.74,住家用,鋼筋混凝土造,96年11月22日,七層,四層 陽台 雨遮
RPUNMLSKKHOFFHH07DA,11,6.27,共有部份,鋼筋混凝土造,96年11月22日,七層,
RPUNMLSKKHOFFHH07DA,11,8.28,共有部份,鋼筋混凝土造,96年11月22日,七層,
RPVOMLSKKHOFFEH96DA,15,28.35,住家用,鋼筋混凝土造,92年7月28日,十四層,十四層 陽台
RPVOMLSKKHOFFEH96DA,15,5.73,共有部份,鋼筋混凝土造,92年7月28日,十四層,
RPVOMLSKKHOFFEH96DA,15,5.04,共有部份,鋼筋混凝土造,92年7月28日,十四層,
RPUOMLTKKHOFFEH96DA,25,176.26,住宅、停車場,鋼筋混凝土造,82年9月22日,四層,一層 二層 三層 四層 見其他登記事項
RPQPMLSKKHOFFAH78DA,11,83.41,住家用,鋼筋混凝土造,97年4月24日,十二層,十二層 陽台 雨遮
RPQPMLSKKHOFFAH78DA,11,48.19,共有部份,鋼筋混凝土造,97年4月24日,十二層,
RPQPMLSKKHOFFAH78DA,11,16.52,共有部份,鋼筋混凝土造,97年4月24日,十二層,
RPPOMLOKKHOFFFH68DA,20,101.75,住家用,鋼骨鋼筋混凝土造,87年7月29日,十八層,七層 陽台
RPPOMLOKKHOFFFH68DA,20,5.09,社區活動中心,鋼骨鋼筋混凝土造,87年7月29日,十九層,一層 陽台 地下一層 地下二層
RPPOMLOKKHOFFFH68DA,20,14.83,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十八層,
RPPOMLOKKHOFFFH68DA,20,9.74,共有部份,鋼骨鋼筋混凝土造,87年7月29日,十九層,
RPUPMLSKKHOFFAH56DA,13,62.45,住家用,鋼筋混凝土造,95年1月25日,十層,四層 陽台 雨遮
RPUPMLSKKHOFFAH56DA,13,11.65,共有部份,鋼筋混凝土造,95年1月25日,十二層,
RPUPMLSKKHOFFAH56DA,13,9.83,共有部份,鋼筋混凝土造,95年1月25日,十二層,
RPUPMLSKKHOFFAH56DA,13,.01,管理員室,鋼筋混凝土造,95年1月25日,十二層,一層
RPUPMLSKKHOFFAH56DA,13,27.85,共有部份,鋼筋混凝土造,95年1月25日,十二層,
RPWNMLMKKHOFFAH58DA,14,161.25,住家用,鋼筋混凝土造,93年11月27日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮 見其他登記事項
RPWNMLMKKHOFFAH58DA,14,47.39,共有部份,鋼筋混凝土造,93年11月27日,三層,
RPWNMLMKKHOFFAH58DA,14,30.95,共有部份,鋼筋混凝土造,93年11月27日,三層,
RPSNMLQJLHOFFBH68DA,2,93.41,集合住宅,鋼筋混凝土造,105年10月3日,十五層,七層 陽台
RPSNMLQJLHOFFBH68DA,2,78.08,本建物主要用途：防空避難室兼停車空間、停車空間、公眾停車空間、台電配電場所、公共服務空間、梯間、水箱、機房、電信機房、垃圾暫存空間、發電機房、消防機房、污水機房、梯間兼排煙室等十四項,鋼筋混凝土造,105年10月3日,十五層,
RPQNMLQJLHOFFBH48DA,2,93.41,集合住宅,鋼筋混凝土造,105年10月3日,十五層,九層 陽台
